OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E038G09:09GC45S22:4402802,Sample-Routine,Water,Surface Water,2009-08-19,02:05:00,EDT,2009-08-19,02:05:00,EDT,AboveThermoclin,4,m,Water Surface,,,,,WQS-SU2009,Water Quality Survey of the Great Lakes - Summer 2009,"Univeristy of Michigan;University of Minnesota - Duluth;U.S. EPA Great Lakes National Program Office;U.S. Public Health Service;Cetacean Marine, Inc.",EPA_GLNPO-ER38,ER38,,,,,42.2815000000,-81.6718330000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-851707303,,as P,Orthophosphate,Dissolved,0.364389,ug/L,,Accepted,,Actual,,,,,,,,,,- 09GC45S22-RFS0-P-ortho as P,,,,,,,,,,UNKNOWN,EPA_GLNPO,Unknown,,,,2009-08-19,,,,,,,2020-07-10T17:09:51,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E015M09:09GC20S26:4400953,Sample-Routine,Water,Surface Water,2009-04-16,09:31:00,EDT,2009-04-16,09:31:00,EDT,Surface,40,m,Water Surface,,,,,WQS-SP2009,Water Quality Survey of the Great Lakes - Spring 2009,U.S. EPA Great Lakes National Program Office;U.S. Public Health Service;Univeristy of Michigan;University of Minnesota - Duluth,EPA_GLNPO-ER15M,ER15M,,,,,42.5166670000,-79.8933330000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-851706968,,as P,Orthophosphate,Dissolved,2.51108,ug/L,,Accepted,,Actual,,,,,,,,,,- 09GC20S26-RFS0-P-ortho as P,,,,,,,,,,UNKNOWN,EPA_GLNPO,Unknown,,,,2009-04-16,,,,,,,2020-07-10T17:09:47,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E030M09:09GC20D03:4400893,Quality Control Sample-Field Replicate,Water,Surface Water,2009-04-15,22:39:00,EDT,2009-04-15,22:39:00,EDT,Midwater,10.6,m,Water Surface,,,,,WQS-SP2009,Water Quality Survey of the Great Lakes - Spring 2009,University of Minnesota - Duluth;U.S. EPA Great Lakes National Program Office;U.S. Public Health Service;Univeristy of Michigan,EPA_GLNPO-ER30,ER30,,,,,42.4300000000,-81.2050000000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-851707039,,as P,Orthophosphate,Dissolved,0.909236,ug/L,,Accepted,,Actual,,,,,,,,,,- 09GC20D03-FDn1-P-ortho as P,,,,,,,,,,UNKNOWN,EPA_GLNPO,Unknown,,,,2009-04-16,,,,,,,2020-07-10T17:09:47,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E030G09:09GC46R00:4402820,Quality Control Sample-Reagent Blank,Water,Surface Water,2009-08-19,04:40:00,EDT,2009-08-19,04:40:00,EDT,Other,0,m,Water Surface,,,,,WQS-SU2009,Water Quality Survey of the Great Lakes - Summer 2009,"U.S. Public Health Service;Cetacean Marine, Inc.;U.S. EPA Great Lakes National Program Office;University of Minnesota - Duluth;Univeristy of Michigan",EPA_GLNPO-ER30,ER30,,,,,42.4296670000,-81.2055000000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996629362,,as N,"Total Nitrogen, mixed forms",Non-Filterable (Particle),0.00076,mg/L,,Accepted,,Actual,,,,,,,,,,- 09GC46R00-FRB0-N-Part,,,,,,,,,,LG208,EPA_GLNPO,Particulate-Phase Total N by Lachat Method,,,,2010-01-20,,,,,,,2023-12-18T20:48:23,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E092M09:09GC18S03:4400718,Sample-Routine,Water,Surface Water,2009-04-15,02:41:00,EDT,2009-04-15,02:41:00,EDT,Midwater,5.7,m,Water Surface,,,,,WQS-SP2009,Water Quality Survey of the Great Lakes - Spring 2009,U.S. Public Health Service;U.S. EPA Great Lakes National Program Office;University of Minnesota - Duluth;Univeristy of Michigan,EPA_GLNPO-ER92,ER92,,,,,41.9500000000,-82.6868330000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-851707992,,as P,Orthophosphate,Dissolved,0.8,ug/L,,Accepted,,Actual,,,,,,,,,,- 09GC18S03-RFS0-P-ortho as P,,,,,,,,,,UNKNOWN,EPA_GLNPO,Unknown,,,,2009-04-15,,,,,,,2020-07-10T17:09:59,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E061M09:09GC17S11:4400672,Sample-Routine,Water,Surface Water,2009-04-14,17:52:00,EDT,2009-04-14,17:52:00,EDT,Bottom,8.6,m,Water Surface,,,,,WQS-SP2009,Water Quality Survey of the Great Lakes - Spring 2009,U.S. EPA Great Lakes National Program Office;U.S. Public Health Service;University of Minnesota - Duluth;Univeristy of Michigan,EPA_GLNPO-ER61,ER61,,,,,41.9466670000,-83.0456670000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-851707722,,as P,Orthophosphate,Dissolved,2.456527,ug/L,,Accepted,,Actual,,,,,,,,,,- 09GC17S11-RFS0-P-ortho as P,,,,,,,,,,UNKNOWN,EPA_GLNPO,Unknown,,,,2009-04-15,,,,,,,2020-07-10T17:09:55,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E015M09:09GC20S30:4400954,Sample-Routine,Water,Surface Water,2009-04-16,09:31:00,EDT,2009-04-16,09:31:00,EDT,Near Bottom,53,m,Water Surface,,,,,WQS-SP2009,Water Quality Survey of the Great Lakes - Spring 2009,U.S. EPA Great Lakes National Program Office;U.S. Public Health Service;Univeristy of Michigan;University of Minnesota - Duluth,EPA_GLNPO-ER15M,ER15M,,,,,42.5166670000,-79.8933330000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-851706969,,as P,Orthophosphate,Dissolved,2.497671,ug/L,,Accepted,,Actual,,,,,,,,,,- 09GC20S30-RFS0-P-ortho as P,,,,,,,,,,UNKNOWN,EPA_GLNPO,Unknown,,,,2009-04-16,,,,,,,2020-07-10T17:09:47,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E037G09:09GC45S01:4402787,Sample-Routine,Water,Surface Water,2009-08-19,00:35:00,EDT,2009-08-19,00:35:00,EDT,Surface,2.3,m,Water Surface,,,,,WQS-SU2009,Water Quality Survey of the Great Lakes - Summer 2009,"U.S. Public Health Service;Cetacean Marine, Inc.;U.S. EPA Great Lakes National Program Office;Univeristy of Michigan;University of Minnesota - Duluth",EPA_GLNPO-ER37,ER37,DO: 8.48.,,,,42.1095000000,-81.5746670000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-851707243,,as P,Orthophosphate,Dissolved,0.28733,ug/L,,Accepted,,Actual,,,,,,,,,,- 09GC45S01-RFS0-P-ortho as P,,,,,,,,,,UNKNOWN,EPA_GLNPO,Unknown,,,,2009-08-19,,,,,,,2020-07-10T17:09:50,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E091G09:09GC43I92:4402710,Sample-Routine,Water,,2009-08-17,23:20:00,EDT,2009-08-17,23:20:00,EDT,Surface,0,m,Water Surface,,,,,WQS-SU2009,Water Quality Survey of the Great Lakes - Summer 2009,"U.S. Public Health Service;Univeristy of Michigan;Cetacean Marine, Inc.;University of Minnesota - Duluth;U.S. EPA Great Lakes National Program Office",EPA_GLNPO-ER91M,ER91M,"SRF, MEP, B-.",,,,41.8400000000,-82.9165000000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996646557,,as N,"Total Nitrogen, mixed forms",Non-Filterable (Particle),0.0256,mg/L,,Accepted,,Actual,,,,,,,,,,- 09GC43I92-RFS0-N-Part,,,,,,,,,,LG208,EPA_GLNPO,Particulate-Phase Total N by Lachat Method,,,,2010-01-20,,,,,,,2023-12-18T20:53:48,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E061G09:09GC43S01:4402672,Sample-Routine,Water,Surface Water,2009-08-17,18:10:00,EDT,2009-08-17,18:10:00,EDT,Surface,2.4,m,Water Surface,,,,,WQS-SU2009,Water Quality Survey of the Great Lakes - Summer 2009,"U.S. Public Health Service;Univeristy of Michigan;University of Minnesota - Duluth;Cetacean Marine, Inc.;U.S. EPA Great Lakes National Program Office",EPA_GLNPO-ER61,ER61,,,,,41.9465000000,-83.0455000000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-851707677,,as P,Orthophosphate,Dissolved,0.757719,ug/L,,Accepted,,Actual,,,,,,,,,,- 09GC43S01-RFS0-P-ortho as P,,,,,,,,,,UNKNOWN,EPA_GLNPO,Unknown,,,,2009-08-18,,,,,,,2020-07-10T17:09:55,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E061M09:09GC17S01:4400670,Sample-Routine,Water,Surface Water,2009-04-14,17:52:00,EDT,2009-04-14,17:52:00,EDT,Surface,2.1,m,Water Surface,,,,,WQS-SP2009,Water Quality Survey of the Great Lakes - Spring 2009,U.S. Public Health Service;Univeristy of Michigan;U.S. EPA Great Lakes National Program Office;University of Minnesota - Duluth,EPA_GLNPO-ER61,ER61,,,,,41.9466670000,-83.0456670000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-851707720,,as P,Orthophosphate,Dissolved,2.304499,ug/L,,Accepted,,Actual,,,,,,,,,,- 09GC17S01-RFS0-P-ortho as P,,,,,,,,,,UNKNOWN,EPA_GLNPO,Unknown,,,,2009-04-15,,,,,,,2020-07-10T17:09:55,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E037M09:09GC19S03:4400873,Sample-Routine,Water,Surface Water,2009-04-15,18:38:00,EDT,2009-04-15,18:38:00,EDT,Midwater,12,m,Water Surface,,,,,WQS-SP2009,Water Quality Survey of the Great Lakes - Spring 2009,U.S. EPA Great Lakes National Program Office;U.S. Public Health Service;Univeristy of Michigan;University of Minnesota - Duluth,EPA_GLNPO-ER37,ER37,,,,,42.1101670000,-81.5750000000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-851707288,,as P,Orthophosphate,Dissolved,0.533427,ug/L,,Accepted,,Actual,,,,,,,,,,- 09GC19S03-RFS0-P-ortho as P,,,,,,,,,,UNKNOWN,EPA_GLNPO,Unknown,,,,2009-04-16,,,,,,,2020-07-10T17:09:50,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E092M09:09GC18S01:4400716,Sample-Routine,Water,Surface Water,2009-04-15,02:41:00,EDT,2009-04-15,02:41:00,EDT,Surface,2.1,m,Water Surface,,,,,WQS-SP2009,Water Quality Survey of the Great Lakes - Spring 2009,U.S. Public Health Service;U.S. EPA Great Lakes National Program Office;Univeristy of Michigan;University of Minnesota - Duluth,EPA_GLNPO-ER92,ER92,,,,,41.9500000000,-82.6868330000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-851707991,,as P,Orthophosphate,Dissolved,0.750164,ug/L,,Accepted,,Actual,,,,,,,,,,- 09GC18S01-RFS0-P-ortho as P,,,,,,,,,,UNKNOWN,EPA_GLNPO,Unknown,,,,2009-04-15,,,,,,,2020-07-10T17:09:59,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E030G09:09GC46S11:4402818,Sample-Routine,Water,Surface Water,2009-08-19,04:40:00,EDT,2009-08-19,04:40:00,EDT,Bottom,20.3,m,Water Surface,,,,,WQS-SU2009,Water Quality Survey of the Great Lakes - Summer 2009,"Cetacean Marine, Inc.;University of Minnesota - Duluth;Univeristy of Michigan;U.S. Public Health Service;U.S. EPA Great Lakes National Program Office",EPA_GLNPO-ER30,ER30,DO: 2.43.,,,,42.4296670000,-81.2055000000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-851706991,,as P,Orthophosphate,Dissolved,1.865292,ug/L,,Accepted,,Actual,,,,,,,,,,- 09GC46S11-RFS0-P-ortho as P,,,,,,,,,,UNKNOWN,EPA_GLNPO,Unknown,,,,2009-08-19,,,,,,,2020-07-10T17:09:47,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E009G09:09GC46S91:4402966,Sample-Routine,Water,Surface Water,2009-08-20,00:17:00,EDT,2009-08-20,00:17:00,EDT,Bottom,48.3,m,Water Surface,,,,,WQS-SU2009,Water Quality Survey of the Great Lakes - Summer 2009,"University of Minnesota - Duluth;U.S. Public Health Service;U.S. EPA Great Lakes National Program Office;Cetacean Marine, Inc.;Univeristy of Michigan",EPA_GLNPO-ER09,ER09,DO:9.93.,,,,42.5378330000,-79.6163170000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-851706782,,as P,Orthophosphate,Dissolved,1.689406,ug/L,,Accepted,,Actual,,,,,,,,,,- 09GC46S91-RFS0-P-ortho as P,,,,,,,,,,UNKNOWN,EPA_GLNPO,Unknown,,,,2009-08-20,,,,,,,2020-07-10T17:09:44,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E010M09:09GC21S01:4401005,Sample-Routine,Water,Surface Water,2009-04-16,14:26:00,EDT,2009-04-16,14:26:00,EDT,Surface,2,m,Water Surface,,,,,WQS-SP2009,Water Quality Survey of the Great Lakes - Spring 2009,U.S. EPA Great Lakes National Program Office;U.S. Public Health Service;Univeristy of Michigan;University of Minnesota - Duluth,EPA_GLNPO-ER10,ER10,,,,,42.6798330000,-79.6920000000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-851706913,,as P,Orthophosphate,Dissolved,1.7885,ug/L,,Accepted,,Actual,,,,,,,,,,- 09GC21S01-RFS0-P-ortho as P,,,,,,,,,,UNKNOWN,EPA_GLNPO,Unknown,,,,2009-04-16,,,,,,,2020-07-10T17:09:46,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E009G09:09GC46C82:4402964,Quality Control Sample-Lab Duplicate,Water,Surface Water,2009-08-20,00:17:00,EDT,2009-08-20,00:17:00,EDT,AboveThermoclin,11,m,Water Surface,,,,,WQS-SU2009,Water Quality Survey of the Great Lakes - Summer 2009,"Cetacean Marine, Inc.;U.S. EPA Great Lakes National Program Office;U.S. Public Health Service;University of Minnesota - Duluth;Univeristy of Michigan",EPA_GLNPO-ER09,ER09,,,,,42.5378330000,-79.6163170000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-851706777,,as P,Orthophosphate,Dissolved,0.392407,ug/L,,Accepted,,Actual,,,,,,,,,,- 09GC46C82-LDn1-P-ortho as P,,,,,,,,,,UNKNOWN,EPA_GLNPO,Unknown,,,,2009-08-20,,,,,,,2020-07-10T17:09:44,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E092M09:09GC18C01:4400717,Quality Control Sample-Lab Duplicate,Water,Surface Water,2009-04-15,02:41:00,EDT,2009-04-15,02:41:00,EDT,Surface,2.1,m,Water Surface,,,,,WQS-SP2009,Water Quality Survey of the Great Lakes - Spring 2009,U.S. Public Health Service;University of Minnesota - Duluth;Univeristy of Michigan;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER92,ER92,,,,,41.9500000000,-82.6868330000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-851707989,,as P,Orthophosphate,Dissolved,0.583059,ug/L,,Accepted,,Actual,,,,,,,,,,- 09GC18C01-LDn1-P-ortho as P,,,,,,,,,,UNKNOWN,EPA_GLNPO,Unknown,,,,2009-04-15,,,,,,,2020-07-10T17:09:59,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E042G09:09GC44S41:4402731,Sample-Routine,Water,Surface Water,2009-08-18,04:55:00,EDT,2009-08-18,04:55:00,EDT,Surface,1.7,m,Water Surface,,,,,WQS-SU2009,Water Quality Survey of the Great Lakes - Summer 2009,"U.S. EPA Great Lakes National Program Office;Cetacean Marine, Inc.;U.S. Public Health Service;Univeristy of Michigan;University of Minnesota - Duluth",EPA_GLNPO-ER42,ER42,DO: 8.58.,,,,41.9650000000,-82.0418330000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-851707369,,as P,Orthophosphate,Dissolved,0.436081,ug/L,,Accepted,,Actual,,,,,,,,,,- 09GC44S41-RFS0-P-ortho as P,,,,,,,,,,UNKNOWN,EPA_GLNPO,Unknown,,,,2009-08-19,,,,,,,2020-07-10T17:09:51,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E015M09:09GC20S21:4400948,Sample-Routine,Water,Surface Water,2009-04-16,09:31:00,EDT,2009-04-16,09:31:00,EDT,Surface,2,m,Water Surface,,,,,WQS-SP2009,Water Quality Survey of the Great Lakes - Spring 2009,University of Minnesota - Duluth;Univeristy of Michigan;U.S. Public Health Service;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER15M,ER15M,,,,,42.5166670000,-79.8933330000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-851706963,,as P,Orthophosphate,Dissolved,2.889158,ug/L,,Accepted,,Actual,,,,,,,,,,- 09GC20S21-RFS0-P-ortho as P,,,,,,,,,,UNKNOWN,EPA_GLNPO,Unknown,,,,2009-04-16,,,,,,,2020-07-10T17:09:47,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E015M09:09GC20S22:4400949,Sample-Routine,Water,Surface Water,2009-04-16,09:31:00,EDT,2009-04-16,09:31:00,EDT,Surface,5,m,Water Surface,,,,,WQS-SP2009,Water Quality Survey of the Great Lakes - Spring 2009,U.S. EPA Great Lakes National Program Office;University of Minnesota - Duluth;Univeristy of Michigan;U.S. Public Health Service,EPA_GLNPO-ER15M,ER15M,,,,,42.5166670000,-79.8933330000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-851706964,,as P,Orthophosphate,Dissolved,3,ug/L,,Accepted,,Actual,,,,,,,,,,- 09GC20S22-RFS0-P-ortho as P,,,,,,,,,,UNKNOWN,EPA_GLNPO,Unknown,,,,2009-04-16,,,,,,,2020-07-10T17:09:47,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E042G09:09GC44I52:4402736,Sample-Routine,Water,,2009-08-18,04:55:00,EDT,2009-08-18,04:55:00,EDT,Surface,0,m,Water Surface,,,,,WQS-SU2009,Water Quality Survey of the Great Lakes - Summer 2009,"U.S. EPA Great Lakes National Program Office;U.S. Public Health Service;Univeristy of Michigan;Cetacean Marine, Inc.;University of Minnesota - Duluth",EPA_GLNPO-ER42,ER42,"SRF, MEP, MHY.",,,,41.9650000000,-82.0418330000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-851707368,,as P,Orthophosphate,Dissolved,0.419949,ug/L,,Accepted,,Actual,,,,,,,,,,- 09GC44I52-RFS0-P-ortho as P,,,,,,,,,,UNKNOWN,EPA_GLNPO,Unknown,,,,2009-08-19,,,,,,,2020-07-10T17:09:51,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E015G09:09GC46I32:4402912,Sample-Routine,Water,,2009-08-19,17:23:00,EDT,2009-08-19,17:23:00,EDT,Surface,0,m,Water Surface,,,,,WQS-SU2009,Water Quality Survey of the Great Lakes - Summer 2009,"U.S. Public Health Service;U.S. EPA Great Lakes National Program Office;Cetacean Marine, Inc.;Univeristy of Michigan;University of Minnesota - Duluth",EPA_GLNPO-ER15M,ER15M,"SRF, MEP, LEP.",,,,42.5165000000,-79.8931670000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996629036,,as P,"Total Phosphorus, mixed forms",Non-Filterable (Particle),3.2592,ug/L,,Accepted,,Actual,,,,,,,,,,- 09GC46I32-RFS0-P-Part,,,,,,,,,,LG209,EPA_GLNPO,Particulate-Phase Total P by Lachat Method,,,,2009-12-29,,,,,,,2023-12-18T20:48:11,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E030G09:09GC46R00:4402820,Quality Control Sample-Reagent Blank,Water,Surface Water,2009-08-19,04:40:00,EDT,2009-08-19,04:40:00,EDT,Other,0,m,Water Surface,,,,,WQS-SU2009,Water Quality Survey of the Great Lakes - Summer 2009,"U.S. Public Health Service;Cetacean Marine, Inc.;U.S. EPA Great Lakes National Program Office;University of Minnesota - Duluth;Univeristy of Michigan",EPA_GLNPO-ER30,ER30,,,,,42.4296670000,-81.2055000000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996629363,,as P,"Total Phosphorus, mixed forms",Non-Filterable (Particle),0.02248,ug/L,,Accepted,,Actual,,,,,,,,,,- 09GC46R00-FRB0-P-Part,,,,,,,,,,LG209,EPA_GLNPO,Particulate-Phase Total P by Lachat Method,,,,2009-12-29,,,,,,,2023-12-18T20:48:23,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E037G09:09GC45I12:4402792,Sample-Routine,Water,,2009-08-19,00:35:00,EDT,2009-08-19,00:35:00,EDT,Surface,0,m,Water Surface,,,,,WQS-SU2009,Water Quality Survey of the Great Lakes - Summer 2009,"U.S. EPA Great Lakes National Program Office;U.S. Public Health Service;Univeristy of Michigan;University of Minnesota - Duluth;Cetacean Marine, Inc.",EPA_GLNPO-ER37,ER37,"SRF, 5M, MEP.",,,,42.1095000000,-81.5746670000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-851707242,,as P,Orthophosphate,Dissolved,0.414152,ug/L,,Accepted,,Actual,,,,,,,,,,- 09GC45I12-RFS0-P-ortho as P,,,,,,,,,,UNKNOWN,EPA_GLNPO,Unknown,,,,2009-08-19,,,,,,,2020-07-10T17:09:50,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E031M09:09GC19S83:4400907,Sample-Routine,Water,Surface Water,2009-04-16,00:02:00,EDT,2009-04-16,00:02:00,EDT,Midwater,11.2,m,Water Surface,,,,,WQS-SP2009,Water Quality Survey of the Great Lakes - Spring 2009,Univeristy of Michigan;U.S. EPA Great Lakes National Program Office;U.S. Public Health Service;University of Minnesota - Duluth,EPA_GLNPO-ER31,ER31,,,,,42.2535000000,-81.1068330000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-851707107,,as P,Orthophosphate,Dissolved,0.413331,ug/L,,Accepted,,Actual,,,,,,,,,,- 09GC19S83-RFS0-P-ortho as P,,,,,,,,,,UNKNOWN,EPA_GLNPO,Unknown,,,,2009-04-16,,,,,,,2020-07-10T17:09:48,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E010M09:09GC21C10:4401011,Quality Control Sample-Lab Duplicate,Water,Surface Water,2009-04-16,14:26:00,EDT,2009-04-16,14:26:00,EDT,Near Bottom,23.5,m,Water Surface,,,,,WQS-SP2009,Water Quality Survey of the Great Lakes - Spring 2009,U.S. Public Health Service;Univeristy of Michigan;U.S. EPA Great Lakes National Program Office;University of Minnesota - Duluth,EPA_GLNPO-ER10,ER10,,,,,42.6798330000,-79.6920000000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-851706911,,as P,Orthophosphate,Dissolved,1.817425,ug/L,,Accepted,,Actual,,,,,,,,,,- 09GC21C10-LDn1-P-ortho as P,,,,,,,,,,UNKNOWN,EPA_GLNPO,Unknown,,,,2009-04-16,,,,,,,2020-07-10T17:09:46,STORET
