ActivityStartDate,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode
2013-08-09,41.946533,-83.045033,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.3513397,mg/L
2014-04-24,42.430167,-81.204817,Nitrate + Nitrite,0.0379745,mg/L
2014-08-14,42.0960689571,-81.5748990857,Orthophosphate,0.498,ug/L
2014-04-24,42.252917,-81.106433,Nitrate + Nitrite,0.2039828,mg/L
2014-08-14,42.281517,-81.671633,Nitrate + Nitrite,0.251708,mg/L
2014-08-14,42.253510140799996,-81.1072438028,Orthophosphate,1.244,ug/L
2014-04-23,41.95005,-82.6851,Nitrate + Nitrite,0.5704937,mg/L
2014-04-23,41.947,-83.046,Orthophosphate,0.203,ug/L
2014-04-24,42.281267,-81.671083,Nitrate + Nitrite,0.20258210000000001,mg/L
2014-08-14,42.429683,-81.205683,Nitrate + Nitrite,0.2424515,mg/L
2014-04-24,41.9651,-82.041683,Nitrate + Nitrite,0.2716833,mg/L
2014-04-24,41.9651,-82.041683,Nitrate + Nitrite,0.2731321,mg/L
2014-04-23,41.947,-83.046,Nitrate + Nitrite,0.5491216,mg/L
2014-08-14,42.109833,-81.575033,Nitrate + Nitrite,0.2694307,mg/L
2014-04-24,41.84095,-82.91635,Nitrate + Nitrite,0.5249581,mg/L
2014-04-24,41.8442782131,-82.9183371967,Phosphorus,9.661,ug/L
2014-08-14,42.25405,-81.10655,Nitrate + Nitrite,0.2871781,mg/L
2014-04-24,41.9651,-82.041683,Nitrate + Nitrite,0.27330509999999997,mg/L
2014-08-13,41.946883,-83.044467,Nitrate + Nitrite,0.2864452,mg/L
2014-04-23,41.95005,-82.6851,Nitrate + Nitrite,0.5648696,mg/L
2014-04-24,42.430167,-81.204817,Nitrate + Nitrite,0.0379745,mg/L
2014-04-24,42.281267,-81.671083,Nitrate + Nitrite,0.20245410000000003,mg/L
2014-04-24,41.8442782131,-82.9183371967,Phosphorus,9.675,ug/L
2014-04-24,41.9651,-82.041683,Nitrate + Nitrite,0.2725875,mg/L
2014-04-24,41.9521468305,-82.69251377970001,Orthophosphate,0.493,ug/L
2014-08-14,42.281517,-81.671633,Nitrate + Nitrite,0.2332511,mg/L
2014-08-14,42.25405,-81.10655,Nitrate + Nitrite,0.25537150000000003,mg/L
2014-08-14,42.429683,-81.205683,Nitrate + Nitrite,0.24146379999999998,mg/L
2014-04-24,41.9521468305,-82.69251377970001,Nitrate + Nitrite,0.5550178000000001,mg/L
2014-04-24,42.430167,-81.204817,Nitrate + Nitrite,0.0379745,mg/L
2014-08-14,41.96565,-82.040717,Nitrate + Nitrite,0.29315949999999996,mg/L
2014-04-24,41.9651,-82.041683,Nitrate + Nitrite,0.2730857,mg/L
2014-08-14,42.281517,-81.671633,Nitrate + Nitrite,0.25109380000000003,mg/L
2014-04-24,41.9521468305,-82.69251377970001,Nitrogen,0.5710000000000001,mg/L
2014-04-24,42.430167,-81.204817,Nitrate + Nitrite,0.0379742,mg/L
2014-08-14,42.25405,-81.10655,Nitrate + Nitrite,0.2538436,mg/L
2014-04-24,41.8442782131,-82.9183371967,Phosphorus,3.194,ug/L
2014-04-24,42.252917,-81.106433,Nitrate + Nitrite,0.1491057,mg/L
2014-08-14,42.109833,-81.575033,Nitrate + Nitrite,0.28342940000000005,mg/L
2014-04-23,41.9463910323,-83.0498683226,Orthophosphate,0.44799999999999995,ug/L
2014-08-14,42.109833,-81.575033,Nitrate + Nitrite,0.26682490000000003,mg/L
2014-08-14,42.109833,-81.575033,Nitrate + Nitrite,0.2846256,mg/L
2014-04-24,42.252917,-81.106433,Nitrate + Nitrite,0.2119526,mg/L
2014-08-14,42.25405,-81.10655,Nitrate + Nitrite,0.2864518,mg/L
2014-04-24,42.110067,-81.574983,Nitrate + Nitrite,0.1085415,mg/L
2014-08-14,41.96565,-82.040717,Nitrate + Nitrite,0.29532309999999995,mg/L
2014-04-24,42.110067,-81.574983,Nitrate + Nitrite,0.20582379999999997,mg/L
2014-08-14,42.25405,-81.10655,Nitrate + Nitrite,0.2879831,mg/L
2014-04-24,42.110067,-81.574983,Nitrate + Nitrite,0.20834410000000003,mg/L
2014-08-14,42.109833,-81.575033,Nitrate + Nitrite,0.2598362,mg/L
2014-08-14,42.109833,-81.575033,Nitrate + Nitrite,0.2694487,mg/L
2014-04-24,42.281267,-81.671083,Nitrate + Nitrite,0.2026414,mg/L
2014-04-24,42.110067,-81.574983,Nitrate + Nitrite,0.20794539999999997,mg/L
2014-08-14,42.0960689571,-81.5748990857,Orthophosphate,0.96,ug/L
2014-04-24,41.8442782131,-82.9183371967,Nitrate + Nitrite,0.392,mg/L
2014-08-14,42.109833,-81.575033,Nitrate + Nitrite,0.2827545,mg/L
2014-04-24,42.110067,-81.574983,Nitrate + Nitrite,0.2080547,mg/L
2014-08-14,42.109833,-81.575033,Nitrate + Nitrite,0.2695776,mg/L
2014-04-24,42.252917,-81.106433,Nitrate + Nitrite,0.2117941,mg/L
2014-08-13,41.946883,-83.044467,Orthophosphate,0.531,ug/L
2014-08-14,41.96565,-82.040717,Nitrate + Nitrite,0.1443201,mg/L
2014-04-24,42.281594633800005,-81.6714964225,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.203996,mg/L
2014-08-14,41.96565,-82.040717,Nitrate + Nitrite,0.29387179999999996,mg/L
2014-08-14,42.281517,-81.671633,Nitrate + Nitrite,0.2526795,mg/L
2014-08-14,42.109833,-81.575033,Nitrate + Nitrite,0.2698982,mg/L
2014-08-14,42.281517,-81.671633,Nitrate + Nitrite,0.24472370000000002,mg/L
2014-04-24,42.252917,-81.106433,Nitrate + Nitrite,0.2118551,mg/L
2014-08-14,41.96565,-82.040717,Orthophosphate,0.608,ug/L
2014-04-24,42.110067,-81.574983,Nitrate + Nitrite,0.20669179999999995,mg/L
2014-04-24,41.9773866,-82.0414204857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.27305290000000004,mg/L
2014-08-14,42.281517,-81.671633,Nitrate + Nitrite,0.23510429999999996,mg/L
2014-04-23,41.947,-83.046,Nitrate + Nitrite,0.5499086999999999,mg/L
2014-04-24,42.252917,-81.106433,Nitrate + Nitrite,0.2123014,mg/L
2014-08-14,41.96565,-82.040717,Nitrate + Nitrite,0.28059229999999996,mg/L
2014-04-24,41.8442782131,-82.9183371967,Nitrogen,0.517,mg/L
2014-08-14,41.96565,-82.040717,Nitrate + Nitrite,0.2845995,mg/L
2014-08-14,41.9773866,-82.0414204857,Orthophosphate,0.65,ug/L
2014-04-24,42.430167,-81.204817,Nitrate + Nitrite,0.0379745,mg/L
2014-04-23,41.947,-83.046,Nitrate + Nitrite,0.0945493,mg/L
2014-04-24,42.110067,-81.574983,Nitrate + Nitrite,0.2082151,mg/L
2014-08-14,42.109833,-81.575033,Nitrate + Nitrite,0.2814813,mg/L
2014-08-13,41.841967,-82.916817,Nitrate + Nitrite,0.3205775,mg/L
2014-08-14,42.429683,-81.205683,Nitrate + Nitrite,0.0999312,mg/L
2014-08-14,42.25405,-81.10655,Nitrate + Nitrite,0.2380876,mg/L
2014-04-24,42.281267,-81.671083,Nitrate + Nitrite,0.2032661,mg/L
2014-08-14,42.429683,-81.205683,Nitrate + Nitrite,0.2425856,mg/L
2014-04-24,41.9521468305,-82.69251377970001,Orthophosphate,0.23199999999999998,ug/L
2014-04-24,41.9651,-82.041683,Nitrate + Nitrite,0.2726528,mg/L
2014-08-13,41.946883,-83.044467,Nitrate + Nitrite,0.3134079,mg/L
2014-08-14,41.96565,-82.040717,Nitrate + Nitrite,0.2844663,mg/L
2014-08-14,42.429683,-81.205683,Nitrate + Nitrite,0.24233520000000003,mg/L
2014-08-14,42.109833,-81.575033,Nitrate + Nitrite,0.2810796,mg/L
2014-04-24,42.281267,-81.671083,Nitrate + Nitrite,0.2015887,mg/L
2014-08-14,42.281517,-81.671633,Nitrate + Nitrite,0.2529008,mg/L
2014-04-24,42.110067,-81.574983,Nitrate + Nitrite,0.2511203,mg/L
2014-08-14,42.25405,-81.10655,Nitrate + Nitrite,0.2859562,mg/L
2014-08-13,41.946883,-83.044467,Nitrate + Nitrite,0.2858795,mg/L
2014-08-14,42.281517,-81.671633,Nitrate + Nitrite,0.2524966,mg/L
2014-04-24,41.8442782131,-82.9183371967,Orthophosphate,0.22699999999999998,ug/L
2014-08-14,42.429683,-81.205683,Nitrate + Nitrite,0.2280623,mg/L
2014-04-24,42.110067,-81.574983,Nitrate + Nitrite,0.207946,mg/L
2014-04-24,41.84095,-82.91635,Nitrate + Nitrite,0.5231002,mg/L
2014-04-23,41.95005,-82.6851,Nitrate + Nitrite,0.5635074000000001,mg/L
2014-08-14,42.429683,-81.205683,Nitrate + Nitrite,0.24288850000000003,mg/L
2014-04-24,41.9521468305,-82.69251377970001,Nitrate + Nitrite,0.5574876999999999,mg/L
2014-08-14,42.281517,-81.671633,Nitrate + Nitrite,0.2504145,mg/L
2014-08-13,41.946883,-83.044467,Orthophosphate,0.33899999999999997,ug/L
2014-08-14,42.281517,-81.671633,Nitrate + Nitrite,0.25663339999999996,mg/L
2014-04-24,41.84095,-82.91635,Nitrate + Nitrite,0.1787578,mg/L
2014-08-14,42.429683,-81.205683,Nitrate + Nitrite,0.29039879999999996,mg/L
2014-08-14,41.96565,-82.040717,Nitrate + Nitrite,0.2847063,mg/L
2014-08-13,41.946883,-83.044467,Nitrate + Nitrite,0.22458530000000002,mg/L
2014-04-23,41.95005,-82.6851,Nitrate + Nitrite,0.5673333,mg/L
2014-04-24,41.84095,-82.91635,Nitrate + Nitrite,0.5231536,mg/L
2014-04-24,42.281594633800005,-81.6714964225,Orthophosphate,0.873,ug/L
2014-08-14,42.253510140799996,-81.1072438028,Orthophosphate,0.777,ug/L
2014-08-13,41.946883,-83.044467,Nitrate + Nitrite,0.20533070000000003,mg/L
2014-04-24,41.9773866,-82.0414204857,Orthophosphate,0.321,ug/L
2014-04-24,42.430167,-81.204817,Nitrate + Nitrite,0.0379745,mg/L
2014-04-24,41.9521468305,-82.69251377970001,Nitrate + Nitrite,0.428,mg/L
2014-08-14,42.0960689571,-81.5748990857,Orthophosphate,1.413,ug/L
2014-08-14,42.429683,-81.205683,Nitrate + Nitrite,0.2717805,mg/L
2014-04-24,41.8442782131,-82.9183371967,"Total Phosphorus, mixed forms",13.0246857142857,ug/L
2014-04-24,42.430167,-81.204817,Nitrate + Nitrite,0.0379745,mg/L
2014-04-24,41.9651,-82.041683,Nitrate + Nitrite,0.2735608,mg/L
2014-04-23,41.947,-83.046,Nitrate + Nitrite,0.5498939,mg/L
2014-04-24,42.253510140799996,-81.1072438028,Orthophosphate,0.675,ug/L
2014-08-13,41.950383,-82.685833,Nitrate + Nitrite,0.29540370000000005,mg/L
2014-08-14,41.96565,-82.040717,Nitrate + Nitrite,0.2094335,mg/L
2014-08-14,41.96565,-82.040717,Nitrate + Nitrite,0.285411,mg/L
2014-04-23,41.9463910323,-83.0498683226,Orthophosphate,0.519,ug/L
2014-04-24,41.8442782131,-82.9183371967,"Total Nitrogen, mixed forms",0.0505714285714286,mg/L
2014-04-24,42.281267,-81.671083,Nitrate + Nitrite,0.20192929999999998,mg/L
2014-08-14,41.96565,-82.040717,Nitrate + Nitrite,0.2870586,mg/L
2014-04-24,42.281267,-81.671083,Nitrate + Nitrite,0.200847,mg/L
2014-08-14,42.429683,-81.205683,Nitrate + Nitrite,0.2899744,mg/L
2014-08-14,42.281517,-81.671633,Nitrate + Nitrite,0.251907,mg/L
2014-08-14,42.109833,-81.575033,Nitrate + Nitrite,0.2812538,mg/L
2014-04-24,41.84095,-82.91635,Nitrate + Nitrite,0.5234306,mg/L
2014-08-14,42.25405,-81.10655,Nitrate + Nitrite,0.1030788,mg/L
2014-04-24,42.427492197199996,-81.2042233803,Orthophosphate,0.927,ug/L
2014-04-24,41.8442782131,-82.9183371967,Nitrogen,0.515,mg/L
2014-08-14,42.429683,-81.205683,Nitrate + Nitrite,0.2416237,mg/L
2014-04-24,42.110067,-81.574983,Nitrate + Nitrite,0.20550589999999996,mg/L
2014-04-24,41.8442782131,-82.9183371967,Phosphorus,1.0628799999999998,ug/L
2014-04-24,42.110067,-81.574983,Nitrate + Nitrite,0.2079073,mg/L
2014-04-24,42.110067,-81.574983,Nitrate + Nitrite,0.200569,mg/L
2014-08-13,41.946883,-83.044467,Nitrate + Nitrite,0.10423010000000002,mg/L
2014-04-24,41.9521468305,-82.69251377970001,Nitrate + Nitrite,0.5624785,mg/L
2014-08-14,42.25405,-81.10655,Nitrate + Nitrite,0.2883027,mg/L
2014-08-14,42.429683,-81.205683,Nitrate + Nitrite,0.2448606,mg/L
2014-04-24,41.9651,-82.041683,Nitrate + Nitrite,0.27357020000000004,mg/L
2014-04-24,42.427492197199996,-81.2042233803,Orthophosphate,0.925,ug/L
2014-08-14,42.429683,-81.205683,Nitrate + Nitrite,0.24393089999999998,mg/L
2014-04-24,42.281267,-81.671083,Nitrate + Nitrite,0.2015044,mg/L
2014-08-14,42.25405,-81.10655,Nitrate + Nitrite,0.2552983,mg/L
2014-04-24,41.9651,-82.041683,Nitrate + Nitrite,0.2720135,mg/L
2014-04-24,42.110067,-81.574983,Nitrate + Nitrite,0.2073221,mg/L
2014-04-24,42.281267,-81.671083,Nitrate + Nitrite,0.20265070000000002,mg/L
2014-04-24,41.84095,-82.91635,Nitrate + Nitrite,0.5228454,mg/L
2014-04-24,42.430167,-81.204817,Nitrate + Nitrite,0.0379745,mg/L
2014-04-24,42.281267,-81.671083,Nitrate + Nitrite,0.20276729999999998,mg/L
2014-04-24,41.9651,-82.041683,Nitrate + Nitrite,0.27317800000000003,mg/L
2014-08-14,42.427492197199996,-81.2042233803,Orthophosphate,0.62,ug/L
2014-04-24,42.252917,-81.106433,Nitrate + Nitrite,0.2119544,mg/L
2014-04-23,41.947,-83.046,Nitrate + Nitrite,0.5471039000000001,mg/L
2014-04-24,41.9651,-82.041683,Nitrate + Nitrite,0.2721485,mg/L
2014-04-24,42.110067,-81.574983,Nitrate + Nitrite,0.2079368,mg/L
2014-08-14,42.429683,-81.205683,Nitrate + Nitrite,0.29134440000000006,mg/L
2014-04-24,41.8442782131,-82.9183371967,Nitrate + Nitrite,0.395,mg/L
2014-04-24,42.110067,-81.574983,Nitrate + Nitrite,0.20850660000000001,mg/L
2014-04-23,41.947,-83.046,Nitrate + Nitrite,0.5488637,mg/L
2014-04-24,41.9521468305,-82.69251377970001,Nitrate + Nitrite,0.43799999999999994,mg/L
2014-04-24,42.281267,-81.671083,Nitrate + Nitrite,0.2029626,mg/L
2014-08-14,41.96565,-82.040717,Nitrate + Nitrite,0.2845256,mg/L
2014-04-24,41.9651,-82.041683,Nitrate + Nitrite,0.272604,mg/L
2014-08-14,41.96565,-82.040717,Nitrate + Nitrite,0.2860509,mg/L
2014-08-14,41.96565,-82.040717,Nitrate + Nitrite,0.2857545,mg/L
2014-08-14,41.96565,-82.040717,Nitrate + Nitrite,0.28614259999999997,mg/L
2014-08-14,42.429683,-81.205683,Nitrate + Nitrite,0.10009610000000001,mg/L
2014-04-24,41.9521468305,-82.69251377970001,Phosphorus,7.507999999999999,ug/L
2014-08-14,42.429683,-81.205683,Nitrate + Nitrite,0.23416399999999998,mg/L
2014-08-14,41.96565,-82.040717,Nitrate + Nitrite,0.2793064,mg/L
2014-08-13,41.841967,-82.916817,Nitrate + Nitrite,0.1038552,mg/L
2014-04-24,41.9651,-82.041683,Nitrate + Nitrite,0.2741449,mg/L
2014-08-14,42.109833,-81.575033,Nitrate + Nitrite,0.2696605,mg/L
2014-08-14,41.96565,-82.040717,Nitrate + Nitrite,0.1097576,mg/L
2014-04-24,42.281267,-81.671083,Nitrate + Nitrite,0.2021159,mg/L
2014-08-14,42.429683,-81.205683,Nitrate + Nitrite,0.24221089999999998,mg/L
2014-08-13,41.841967,-82.916817,Nitrate + Nitrite,0.10406580000000001,mg/L
2014-04-23,41.9463910323,-83.0498683226,Orthophosphate,0.392,ug/L
2014-08-14,42.25405,-81.10655,Nitrate + Nitrite,0.28721409999999997,mg/L
2014-04-24,41.9651,-82.041683,Nitrate + Nitrite,0.27246940000000003,mg/L
2014-04-24,42.252917,-81.106433,Nitrate + Nitrite,0.2080109,mg/L
2014-04-24,42.110067,-81.574983,Nitrate + Nitrite,0.2078966,mg/L
2014-04-24,42.252917,-81.106433,Nitrate + Nitrite,0.21268939999999997,mg/L
2014-04-24,41.84095,-82.91635,Nitrate + Nitrite,0.174021,mg/L
2014-04-24,41.9521468305,-82.69251377970001,Phosphorus,5.375,ug/L
2014-08-14,42.427492197199996,-81.2042233803,Orthophosphate,1.3780000000000001,ug/L
2014-08-14,42.109833,-81.575033,Nitrate + Nitrite,0.26986129999999997,mg/L
2014-08-14,42.281517,-81.671633,Nitrate + Nitrite,0.16543139999999998,mg/L
2014-04-23,41.95005,-82.6851,Nitrate + Nitrite,0.5641062,mg/L
2014-04-24,42.252917,-81.106433,Nitrate + Nitrite,0.2135583,mg/L
2014-08-14,42.109833,-81.575033,Nitrate + Nitrite,0.2690235,mg/L
2014-04-24,41.9651,-82.041683,Nitrate + Nitrite,0.27444250000000003,mg/L
2014-08-13,41.8442782131,-82.9183371967,"Total Nitrogen, mixed forms",0.0591,mg/L
2014-04-24,42.281267,-81.671083,Nitrate + Nitrite,0.2035797,mg/L
2014-04-24,41.84095,-82.91635,"Total Nitrogen, mixed forms",0.054000000000000006,mg/L
2014-04-23,41.95005,-82.6851,Nitrate + Nitrite,0.5684045999999999,mg/L
2014-04-23,41.95005,-82.6851,Nitrate + Nitrite,0.5680227,mg/L
2014-04-24,41.9521468305,-82.69251377970001,Phosphorus,7.952999999999999,ug/L
2014-08-14,42.0960689571,-81.5748990857,Orthophosphate,0.494,ug/L
2014-04-24,41.8442782131,-82.9183371967,Phosphorus,2.454,ug/L
2014-04-24,41.9651,-82.041683,Nitrate + Nitrite,0.2723434,mg/L
2014-04-24,42.430167,-81.204817,Nitrate + Nitrite,0.0379745,mg/L
2014-04-24,42.281267,-81.671083,Nitrate + Nitrite,0.1938407,mg/L
2014-08-14,42.429683,-81.205683,Nitrate + Nitrite,0.28409090000000004,mg/L
2014-08-14,42.109833,-81.575033,Nitrate + Nitrite,0.2772898,mg/L
2014-04-24,42.252917,-81.106433,Nitrate + Nitrite,0.2123702,mg/L
2014-08-14,42.429683,-81.205683,Nitrate + Nitrite,0.2424161,mg/L
2014-04-24,42.430167,-81.204817,Nitrate + Nitrite,0.0379745,mg/L
2014-04-24,41.84095,-82.91635,Nitrate + Nitrite,0.5238047,mg/L
2014-04-24,42.430167,-81.204817,Nitrate + Nitrite,0.0379829,mg/L
2014-08-14,42.429683,-81.205683,Nitrate + Nitrite,0.24202529999999997,mg/L
2014-08-14,41.96565,-82.040717,Nitrate + Nitrite,0.2892618,mg/L
2014-04-24,42.252917,-81.106433,Nitrate + Nitrite,0.21255970000000002,mg/L
2014-08-14,42.109833,-81.575033,Nitrate + Nitrite,0.2682776,mg/L
2014-04-24,42.252917,-81.106433,Nitrate + Nitrite,0.21294259999999998,mg/L
2014-08-14,42.429683,-81.205683,Nitrate + Nitrite,0.2403495,mg/L
2014-08-14,42.429683,-81.205683,Nitrate + Nitrite,0.2431736,mg/L
2014-08-14,42.281517,-81.671633,Nitrate + Nitrite,0.2515905,mg/L
2014-04-24,42.110067,-81.574983,Nitrate + Nitrite,0.2067803,mg/L
2014-04-24,42.281267,-81.671083,Nitrate + Nitrite,0.2019866,mg/L
2014-08-13,41.841967,-82.916817,Nitrate + Nitrite,0.32181550000000003,mg/L
2014-04-23,41.947,-83.046,Nitrate + Nitrite,0.1004618,mg/L
2014-04-23,41.947,-83.046,Nitrate + Nitrite,0.09431210000000001,mg/L
2014-08-14,42.25405,-81.10655,Nitrate + Nitrite,0.2544969,mg/L
2014-04-24,41.9521468305,-82.69251377970001,Orthophosphate,0.522,ug/L
2014-08-14,42.253510140799996,-81.1072438028,Orthophosphate,1.73,ug/L
2014-08-13,41.946883,-83.044467,Nitrate + Nitrite,0.1045067,mg/L
2014-04-24,41.9651,-82.041683,Nitrate + Nitrite,0.27263699999999996,mg/L
2014-04-24,41.84095,-82.91635,Nitrate + Nitrite,0.5244493,mg/L
2014-04-24,42.281267,-81.671083,Nitrate + Nitrite,0.2031106,mg/L
2014-08-13,41.950383,-82.685833,Nitrate + Nitrite,0.10437839999999998,mg/L
2014-04-24,41.8442782131,-82.9183371967,Phosphorus,2.613,ug/L
2014-08-14,42.109833,-81.575033,Nitrate + Nitrite,0.27119679999999996,mg/L
2014-08-14,42.109833,-81.575033,Nitrate + Nitrite,0.27920900000000004,mg/L
2014-08-14,42.429683,-81.205683,Nitrate + Nitrite,0.2364044,mg/L
2014-08-14,42.109833,-81.575033,Nitrate + Nitrite,0.2697324,mg/L
2014-04-24,41.8442782131,-82.9183371967,Phosphorus,10.134,ug/L
2014-04-24,42.430167,-81.204817,Nitrate + Nitrite,0.0379745,mg/L
2014-04-24,42.430167,-81.204817,Nitrate + Nitrite,0.0379745,mg/L
2014-04-24,42.430167,-81.204817,Nitrate + Nitrite,0.037981,mg/L
2014-04-23,41.95005,-82.6851,Nitrate + Nitrite,0.5685628,mg/L
2014-08-14,42.281517,-81.671633,Nitrate + Nitrite,0.23280309999999999,mg/L
2014-08-13,41.841967,-82.916817,Nitrate + Nitrite,0.320013,mg/L
2014-04-24,42.281267,-81.671083,Nitrate + Nitrite,0.1018235,mg/L
2014-08-14,41.96565,-82.040717,Nitrate + Nitrite,0.2852618,mg/L
2014-04-24,41.8442782131,-82.9183371967,Nitrate + Nitrite,0.5236893,mg/L
2014-04-24,41.9521468305,-82.69251377970001,Nitrate + Nitrite,0.43,mg/L
2014-08-13,41.950383,-82.685833,Nitrate + Nitrite,0.29486090000000004,mg/L
2014-08-14,42.281517,-81.671633,Nitrate + Nitrite,0.2525412,mg/L
2014-04-24,42.252917,-81.106433,Nitrate + Nitrite,0.2102371,mg/L
2014-08-14,42.281517,-81.671633,Nitrate + Nitrite,0.2520155,mg/L
2014-04-24,42.252917,-81.106433,Nitrate + Nitrite,0.2119756,mg/L
2014-08-14,42.109833,-81.575033,Nitrate + Nitrite,0.277654,mg/L
2014-04-24,41.9521468305,-82.69251377970001,Nitrate + Nitrite,0.5630556999999999,mg/L
2014-04-24,42.430167,-81.204817,Nitrate + Nitrite,0.0379745,mg/L
2014-08-13,41.841967,-82.916817,Nitrate + Nitrite,0.3214425,mg/L
2014-08-14,42.281517,-81.671633,Nitrate + Nitrite,0.25253339999999996,mg/L
2014-04-24,42.281594633800005,-81.6714964225,Orthophosphate,0.675,ug/L
2014-08-14,41.96565,-82.040717,Nitrate + Nitrite,0.2938405,mg/L
2014-08-13,41.950383,-82.685833,Nitrate + Nitrite,0.10464200000000001,mg/L
2014-04-24,42.281267,-81.671083,Nitrate + Nitrite,0.20214229999999997,mg/L
2014-08-13,41.950383,-82.685833,Nitrate + Nitrite,0.2934495,mg/L
2014-08-13,41.950383,-82.685833,Nitrate + Nitrite,0.2904315,mg/L
2014-08-14,41.9773866,-82.0414204857,Orthophosphate,0.835,ug/L
2014-08-14,42.429683,-81.205683,Nitrate + Nitrite,0.2853625,mg/L
2014-08-14,41.96565,-82.040717,Nitrate + Nitrite,0.28908959999999995,mg/L
2014-04-24,41.8442782131,-82.9183371967,Orthophosphate,0.146,ug/L
2014-04-24,41.9651,-82.041683,Nitrate + Nitrite,0.27310009999999996,mg/L
2014-08-14,42.281517,-81.671633,Nitrate + Nitrite,0.2523344,mg/L
2014-08-13,41.8442782131,-82.9183371967,Orthophosphate,1.443,ug/L
2014-04-23,41.947,-83.046,Nitrate + Nitrite,0.5487167,mg/L
2014-08-13,41.950383,-82.685833,Nitrate + Nitrite,0.29615240000000004,mg/L
2014-04-24,42.252917,-81.106433,Nitrate + Nitrite,0.2125574,mg/L
2014-08-13,41.946883,-83.044467,Nitrate + Nitrite,0.2805922,mg/L
2014-08-14,42.429683,-81.205683,Nitrate + Nitrite,0.2417569,mg/L
2014-08-14,41.96565,-82.040717,Nitrate + Nitrite,0.2845722,mg/L
2014-08-13,41.946883,-83.044467,Nitrate + Nitrite,0.28588969999999997,mg/L
2014-04-24,42.252917,-81.106433,Nitrate + Nitrite,0.21294549999999998,mg/L
2014-08-13,41.950383,-82.685833,Nitrate + Nitrite,0.2945543,mg/L
2014-08-14,41.96565,-82.040717,Nitrate + Nitrite,0.29237029999999997,mg/L
2014-04-24,42.252917,-81.106433,Nitrate + Nitrite,0.21260810000000002,mg/L
2014-08-13,41.841967,-82.916817,Nitrate + Nitrite,0.32194759999999994,mg/L
2014-04-24,41.9651,-82.041683,Nitrate + Nitrite,0.3380416,mg/L
2014-08-14,42.25405,-81.10655,Nitrate + Nitrite,0.28773920000000003,mg/L
2014-04-24,42.281267,-81.671083,Nitrate + Nitrite,0.2017493,mg/L
2014-08-14,42.109833,-81.575033,Nitrate + Nitrite,0.2701619,mg/L
2014-08-14,41.96565,-82.040717,Nitrate + Nitrite,0.2734884,mg/L
2014-08-14,42.281517,-81.671633,Nitrate + Nitrite,0.2508456,mg/L
2014-04-24,42.110067,-81.574983,Nitrate + Nitrite,0.2063567,mg/L
2014-04-23,41.95005,-82.6851,Nitrate + Nitrite,0.5677401999999999,mg/L
2014-04-24,42.252917,-81.106433,Nitrate + Nitrite,0.2130031,mg/L
2014-04-24,42.281267,-81.671083,Nitrate + Nitrite,0.20200420000000002,mg/L
2014-04-24,41.9521468305,-82.69251377970001,Nitrogen,0.5760000000000001,mg/L
2014-04-24,42.430167,-81.204817,Nitrate + Nitrite,0.0379745,mg/L
2014-04-24,42.430167,-81.204817,Nitrate + Nitrite,0.0379745,mg/L
2014-04-24,42.281267,-81.671083,Nitrate + Nitrite,0.2449439,mg/L
2014-08-14,42.109833,-81.575033,Nitrate + Nitrite,0.28149029999999997,mg/L
2014-04-24,42.252917,-81.106433,Nitrate + Nitrite,0.21198760000000003,mg/L
2014-04-24,41.9521468305,-82.69251377970001,Phosphorus,1.7719999999999998,ug/L
2014-08-14,42.281517,-81.671633,Nitrate + Nitrite,0.23954570000000003,mg/L
2014-04-24,42.110067,-81.574983,Nitrate + Nitrite,0.2081314,mg/L
2014-04-24,41.84095,-82.91635,Nitrate + Nitrite,0.5243613,mg/L
2014-04-24,42.430167,-81.204817,Nitrate + Nitrite,0.0380666,mg/L
2014-04-24,42.252917,-81.106433,Nitrate + Nitrite,0.2135206,mg/L
2014-08-14,42.429683,-81.205683,Nitrate + Nitrite,0.2449951,mg/L
2014-08-14,41.96565,-82.040717,Nitrate + Nitrite,0.29250770000000004,mg/L
2014-04-24,42.281267,-81.671083,Nitrate + Nitrite,0.20360920000000002,mg/L
2014-04-24,42.110067,-81.574983,Nitrate + Nitrite,0.2066994,mg/L
2014-08-14,42.25405,-81.10655,Nitrate + Nitrite,0.2563632,mg/L
2014-04-24,42.430167,-81.204817,Nitrate + Nitrite,0.0379745,mg/L
2014-08-13,41.950383,-82.685833,Nitrate + Nitrite,0.2908092,mg/L
2014-04-24,41.9521468305,-82.69251377970001,Orthophosphate,0.565,ug/L
2014-04-24,41.84095,-82.91635,Nitrate + Nitrite,0.1740556,mg/L
2014-04-24,41.8442782131,-82.9183371967,Phosphorus,3.051,ug/L
2014-08-13,41.841967,-82.916817,Nitrate + Nitrite,0.3207232,mg/L
2014-04-24,41.8442782131,-82.9183371967,Nitrate + Nitrite,0.39299999999999996,mg/L
2014-04-24,41.9521468305,-82.69251377970001,Phosphorus,2.519,ug/L
2014-04-24,42.281267,-81.671083,Nitrate + Nitrite,0.0996247,mg/L
